repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
2,1,1024,shared,1.0,,0.95,1021,964,660,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_01_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,2,1024,shared,1.0,,0.95,1020,965,676,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_02_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,3,1024,shared,1.0,,0.95,1021,966,658,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_03_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,4,1024,shared,1.0,,0.95,1022,964,661,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_04_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,5,1024,shared,1.0,,0.95,1023,971,670,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_05_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,6,1024,shared,1.0,,0.95,1024,957,638,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_06_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,7,1024,shared,1.0,,0.95,1020,973,686,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_07_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,8,1024,shared,1.0,,0.95,1022,972,644,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_08_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,9,1024,shared,1.0,,0.95,1024,970,652,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_09_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,10,1024,shared,1.0,,0.95,1023,987,669,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_10_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,11,1024,shared,1.0,,0.95,1021,968,643,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_11_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,12,1024,shared,1.0,,0.95,1023,971,678,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_12_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,13,1024,shared,1.0,,0.95,1022,969,651,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_13_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,14,1024,shared,1.0,,0.95,1022,963,632,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_14_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,15,1024,shared,1.0,,0.95,1023,970,672,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_15_novel_smiles_condz_low.csv,20155,0.6719775210508914
2,16,1024,shared,1.0,,0.95,1023,979,691,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_02/run_16_novel_smiles_condz_low.csv,20155,0.6719775210508914
