decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,repeat,all_novel_unique,fcd_all_novel_vs_original,all_novel_path,run_summary_path,model_name,model_key,cond_criterion,cond_key,num_rounds,batch_size,original_valid_unique
shared,1.0,,0.95,1,8811,16.461968990784698,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_01/all_novel_smiles_condz_high.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_01/fcd_summary_condz_high_repeat_01.csv,TransCVAE,TransCVAE,condz_high,HIGH,50,1024,6026
shared,1.0,,0.95,2,8769,16.576832319585083,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_02/all_novel_smiles_condz_high.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_02/fcd_summary_condz_high_repeat_02.csv,TransCVAE,TransCVAE,condz_high,HIGH,50,1024,6026
shared,1.0,,0.95,3,8722,16.54506465775947,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_03/all_novel_smiles_condz_high.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_03/fcd_summary_condz_high_repeat_03.csv,TransCVAE,TransCVAE,condz_high,HIGH,50,1024,6026
shared,1.0,,0.95,4,8657,16.491044623142244,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_04/all_novel_smiles_condz_high.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_04/fcd_summary_condz_high_repeat_04.csv,TransCVAE,TransCVAE,condz_high,HIGH,50,1024,6026
shared,1.0,,0.95,5,8687,16.583472760642145,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_05/all_novel_smiles_condz_high.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_high/repeat_05/fcd_summary_condz_high_repeat_05.csv,TransCVAE,TransCVAE,condz_high,HIGH,50,1024,6026
