repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
4,1,1024,shared,1.0,,0.95,1024,86,18,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_01_novel_smiles_condz_high.csv,65,6.241127629754903
4,2,1024,shared,1.0,,0.95,1024,85,19,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_02_novel_smiles_condz_high.csv,65,6.241127629754903
4,3,1024,shared,1.0,,0.95,1024,79,16,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_03_novel_smiles_condz_high.csv,65,6.241127629754903
4,4,1024,shared,1.0,,0.95,1024,82,19,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_04_novel_smiles_condz_high.csv,65,6.241127629754903
4,5,1024,shared,1.0,,0.95,1024,83,17,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_05_novel_smiles_condz_high.csv,65,6.241127629754903
4,6,1024,shared,1.0,,0.95,1024,87,21,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_06_novel_smiles_condz_high.csv,65,6.241127629754903
4,7,1024,shared,1.0,,0.95,1024,79,18,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_07_novel_smiles_condz_high.csv,65,6.241127629754903
4,8,1024,shared,1.0,,0.95,1024,90,21,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_08_novel_smiles_condz_high.csv,65,6.241127629754903
4,9,1024,shared,1.0,,0.95,1024,89,20,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_09_novel_smiles_condz_high.csv,65,6.241127629754903
4,10,1024,shared,1.0,,0.95,1024,85,23,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_high/repeat_04/run_10_novel_smiles_condz_high.csv,65,6.241127629754903
