repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
2,1,1024,shared,1.0,,0.95,1024,102,35,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_01_novel_smiles_condz_low.csv,48,7.860861168242245
2,2,1024,shared,1.0,,0.95,1024,101,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_02_novel_smiles_condz_low.csv,48,7.860861168242245
2,3,1024,shared,1.0,,0.95,1024,92,32,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_03_novel_smiles_condz_low.csv,48,7.860861168242245
2,4,1024,shared,1.0,,0.95,1024,96,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_04_novel_smiles_condz_low.csv,48,7.860861168242245
2,5,1024,shared,1.0,,0.95,1024,100,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_05_novel_smiles_condz_low.csv,48,7.860861168242245
2,6,1024,shared,1.0,,0.95,1024,97,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_06_novel_smiles_condz_low.csv,48,7.860861168242245
2,7,1024,shared,1.0,,0.95,1024,93,32,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_07_novel_smiles_condz_low.csv,48,7.860861168242245
2,8,1024,shared,1.0,,0.95,1024,103,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_08_novel_smiles_condz_low.csv,48,7.860861168242245
2,9,1024,shared,1.0,,0.95,1024,103,37,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_09_novel_smiles_condz_low.csv,48,7.860861168242245
2,10,1024,shared,1.0,,0.95,1024,97,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_10_novel_smiles_condz_low.csv,48,7.860861168242245
2,11,1024,shared,1.0,,0.95,1024,97,31,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_11_novel_smiles_condz_low.csv,48,7.860861168242245
2,12,1024,shared,1.0,,0.95,1024,103,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_12_novel_smiles_condz_low.csv,48,7.860861168242245
2,13,1024,shared,1.0,,0.95,1024,98,33,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_13_novel_smiles_condz_low.csv,48,7.860861168242245
2,14,1024,shared,1.0,,0.95,1024,97,32,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_14_novel_smiles_condz_low.csv,48,7.860861168242245
2,15,1024,shared,1.0,,0.95,1024,99,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_02/run_15_novel_smiles_condz_low.csv,48,7.860861168242245
