run,batch_size,valid_unique,invalid_or_empty,novel_unique,output_path,all_novel_unique,fcd_all_novel_vs_original,model_name,cond_criterion
1,1024,20,0,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_01_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
2,1024,21,0,16,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_02_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
3,1024,18,0,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_03_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
4,1024,22,1,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_04_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
5,1024,15,0,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_05_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
6,1024,20,3,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_06_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
7,1024,20,2,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_07_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
8,1024,19,1,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_08_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
9,1024,20,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_09_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
10,1024,22,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_10_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
11,1024,20,0,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_11_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
12,1024,17,0,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_12_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
13,1024,22,2,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_13_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
14,1024,21,0,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_14_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
15,1024,18,0,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_15_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
16,1024,18,1,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_16_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
17,1024,19,0,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_17_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
18,1024,19,1,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_18_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
19,1024,20,1,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_19_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
20,1024,21,1,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_20_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
21,1024,18,0,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_21_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
22,1024,21,1,16,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_22_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
23,1024,22,1,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_23_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
24,1024,27,1,21,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_24_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
25,1024,16,1,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_25_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
26,1024,13,2,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_26_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
27,1024,19,1,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_27_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
28,1024,17,2,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_28_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
29,1024,16,0,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_29_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
30,1024,19,0,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_30_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
31,1024,20,0,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_31_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
32,1024,22,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_32_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
33,1024,20,1,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_33_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
34,1024,18,2,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_34_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
35,1024,21,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_35_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
36,1024,16,0,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_36_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
37,1024,17,0,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_37_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
38,1024,20,0,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_38_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
39,1024,19,1,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_39_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
40,1024,21,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_40_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
41,1024,18,0,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_41_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
42,1024,17,2,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_42_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
43,1024,18,1,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_43_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
44,1024,20,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_44_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
45,1024,18,1,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_45_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
46,1024,21,0,16,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_46_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
47,1024,20,0,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_47_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
48,1024,23,0,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_48_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
49,1024,20,1,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_49_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
50,1024,20,2,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_high/run_50_novel_smiles_condz_high.csv,56,20.727405142682063,LSTM_CVAE,condz_high
