repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
5,1,1024,shared,1.0,,0.95,606,514,511,418,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_01_novel_smiles_condz_high.csv,15561,17.061693373304813
5,2,1024,shared,1.0,,0.95,571,516,514,453,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_02_novel_smiles_condz_high.csv,15561,17.061693373304813
5,3,1024,shared,1.0,,0.95,607,530,528,417,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_03_novel_smiles_condz_high.csv,15561,17.061693373304813
5,4,1024,shared,1.0,,0.95,619,524,523,405,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_04_novel_smiles_condz_high.csv,15561,17.061693373304813
5,5,1024,shared,1.0,,0.95,607,509,508,417,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_05_novel_smiles_condz_high.csv,15561,17.061693373304813
5,6,1024,shared,1.0,,0.95,601,515,513,423,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_06_novel_smiles_condz_high.csv,15561,17.061693373304813
5,7,1024,shared,1.0,,0.95,643,551,548,381,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_07_novel_smiles_condz_high.csv,15561,17.061693373304813
5,8,1024,shared,1.0,,0.95,609,527,527,415,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_08_novel_smiles_condz_high.csv,15561,17.061693373304813
5,9,1024,shared,1.0,,0.95,607,530,529,417,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_09_novel_smiles_condz_high.csv,15561,17.061693373304813
5,10,1024,shared,1.0,,0.95,597,506,504,427,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_05/run_10_novel_smiles_condz_high.csv,15561,17.061693373304813
