repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
5,1,1024,shared,1.0,,0.95,987,14,7,37,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_01_novel_smiles_condz_high.csv,18,16.835419362114703
5,2,1024,shared,1.0,,0.95,987,17,10,37,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_02_novel_smiles_condz_high.csv,18,16.835419362114703
5,3,1024,shared,1.0,,0.95,980,18,11,44,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_03_novel_smiles_condz_high.csv,18,16.835419362114703
5,4,1024,shared,1.0,,0.95,984,18,12,40,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_04_novel_smiles_condz_high.csv,18,16.835419362114703
5,5,1024,shared,1.0,,0.95,995,19,12,29,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_05_novel_smiles_condz_high.csv,18,16.835419362114703
5,6,1024,shared,1.0,,0.95,985,16,10,39,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_06_novel_smiles_condz_high.csv,18,16.835419362114703
5,7,1024,shared,1.0,,0.95,988,16,10,36,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_07_novel_smiles_condz_high.csv,18,16.835419362114703
5,8,1024,shared,1.0,,0.95,981,18,11,43,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_08_novel_smiles_condz_high.csv,18,16.835419362114703
5,9,1024,shared,1.0,,0.95,986,19,12,38,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_09_novel_smiles_condz_high.csv,18,16.835419362114703
5,10,1024,shared,1.0,,0.95,993,19,12,31,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_high/repeat_05/run_10_novel_smiles_condz_high.csv,18,16.835419362114703
