repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
1,1,1024,shared,1.0,,0.95,583,486,483,441,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_01_novel_smiles_condz_high.csv,15522,17.096616166087678
1,2,1024,shared,1.0,,0.95,588,518,516,436,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_02_novel_smiles_condz_high.csv,15522,17.096616166087678
1,3,1024,shared,1.0,,0.95,615,521,519,409,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_03_novel_smiles_condz_high.csv,15522,17.096616166087678
1,4,1024,shared,1.0,,0.95,583,525,524,441,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_04_novel_smiles_condz_high.csv,15522,17.096616166087678
1,5,1024,shared,1.0,,0.95,592,504,503,432,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_05_novel_smiles_condz_high.csv,15522,17.096616166087678
1,6,1024,shared,1.0,,0.95,603,515,513,421,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_06_novel_smiles_condz_high.csv,15522,17.096616166087678
1,7,1024,shared,1.0,,0.95,575,501,500,449,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_07_novel_smiles_condz_high.csv,15522,17.096616166087678
1,8,1024,shared,1.0,,0.95,595,536,534,429,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_08_novel_smiles_condz_high.csv,15522,17.096616166087678
1,9,1024,shared,1.0,,0.95,595,528,527,429,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_09_novel_smiles_condz_high.csv,15522,17.096616166087678
1,10,1024,shared,1.0,,0.95,595,518,516,429,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_10_novel_smiles_condz_high.csv,15522,17.096616166087678
1,11,1024,shared,1.0,,0.95,605,539,537,419,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_11_novel_smiles_condz_high.csv,15522,17.096616166087678
1,12,1024,shared,1.0,,0.95,592,515,514,432,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_12_novel_smiles_condz_high.csv,15522,17.096616166087678
1,13,1024,shared,1.0,,0.95,587,505,504,437,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_13_novel_smiles_condz_high.csv,15522,17.096616166087678
1,14,1024,shared,1.0,,0.95,598,519,518,426,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_14_novel_smiles_condz_high.csv,15522,17.096616166087678
1,15,1024,shared,1.0,,0.95,587,510,509,437,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_15_novel_smiles_condz_high.csv,15522,17.096616166087678
1,16,1024,shared,1.0,,0.95,590,497,497,434,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_16_novel_smiles_condz_high.csv,15522,17.096616166087678
1,17,1024,shared,1.0,,0.95,578,505,505,446,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_17_novel_smiles_condz_high.csv,15522,17.096616166087678
1,18,1024,shared,1.0,,0.95,583,503,502,441,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_18_novel_smiles_condz_high.csv,15522,17.096616166087678
1,19,1024,shared,1.0,,0.95,610,518,516,414,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_19_novel_smiles_condz_high.csv,15522,17.096616166087678
1,20,1024,shared,1.0,,0.95,605,538,536,419,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_20_novel_smiles_condz_high.csv,15522,17.096616166087678
1,21,1024,shared,1.0,,0.95,595,524,522,429,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_21_novel_smiles_condz_high.csv,15522,17.096616166087678
1,22,1024,shared,1.0,,0.95,611,521,518,413,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_01/run_22_novel_smiles_condz_high.csv,15522,17.096616166087678
