repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
1,1,1024,shared,1.0,,0.95,1009,1003,989,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_01_novel_smiles_condz_low.csv,42136,2.423327505567194
1,2,1024,shared,1.0,,0.95,1020,1004,988,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_02_novel_smiles_condz_low.csv,42136,2.423327505567194
1,3,1024,shared,1.0,,0.95,1016,1006,994,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_03_novel_smiles_condz_low.csv,42136,2.423327505567194
1,4,1024,shared,1.0,,0.95,1016,1010,997,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_04_novel_smiles_condz_low.csv,42136,2.423327505567194
1,5,1024,shared,1.0,,0.95,1015,1010,1003,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_05_novel_smiles_condz_low.csv,42136,2.423327505567194
1,6,1024,shared,1.0,,0.95,1007,999,990,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_06_novel_smiles_condz_low.csv,42136,2.423327505567194
1,7,1024,shared,1.0,,0.95,1010,998,988,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_07_novel_smiles_condz_low.csv,42136,2.423327505567194
1,8,1024,shared,1.0,,0.95,1014,1005,994,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_08_novel_smiles_condz_low.csv,42136,2.423327505567194
1,9,1024,shared,1.0,,0.95,1013,1003,989,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_09_novel_smiles_condz_low.csv,42136,2.423327505567194
1,10,1024,shared,1.0,,0.95,1016,1007,994,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_10_novel_smiles_condz_low.csv,42136,2.423327505567194
1,11,1024,shared,1.0,,0.95,1012,1000,993,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_11_novel_smiles_condz_low.csv,42136,2.423327505567194
1,12,1024,shared,1.0,,0.95,1013,1006,996,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_12_novel_smiles_condz_low.csv,42136,2.423327505567194
1,13,1024,shared,1.0,,0.95,1014,1005,990,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_13_novel_smiles_condz_low.csv,42136,2.423327505567194
1,14,1024,shared,1.0,,0.95,1015,1008,997,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_14_novel_smiles_condz_low.csv,42136,2.423327505567194
1,15,1024,shared,1.0,,0.95,1013,1008,996,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_15_novel_smiles_condz_low.csv,42136,2.423327505567194
1,16,1024,shared,1.0,,0.95,1007,1001,986,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_16_novel_smiles_condz_low.csv,42136,2.423327505567194
1,17,1024,shared,1.0,,0.95,1016,1003,995,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_17_novel_smiles_condz_low.csv,42136,2.423327505567194
1,18,1024,shared,1.0,,0.95,1015,1010,998,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_18_novel_smiles_condz_low.csv,42136,2.423327505567194
1,19,1024,shared,1.0,,0.95,1013,1008,995,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_19_novel_smiles_condz_low.csv,42136,2.423327505567194
1,20,1024,shared,1.0,,0.95,1012,1006,991,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_20_novel_smiles_condz_low.csv,42136,2.423327505567194
1,21,1024,shared,1.0,,0.95,1011,1006,999,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_21_novel_smiles_condz_low.csv,42136,2.423327505567194
1,22,1024,shared,1.0,,0.95,1011,1005,998,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_22_novel_smiles_condz_low.csv,42136,2.423327505567194
1,23,1024,shared,1.0,,0.95,1012,1004,996,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/run_23_novel_smiles_condz_low.csv,42136,2.423327505567194
