repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
1,1,1024,shared,1.0,,0.95,503,500,498,521,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_01_novel_smiles_condz_low.csv,24450,3.1798093600651
1,2,1024,shared,1.0,,0.95,541,540,539,483,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_02_novel_smiles_condz_low.csv,24450,3.1798093600651
1,3,1024,shared,1.0,,0.95,508,508,507,516,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_03_novel_smiles_condz_low.csv,24450,3.1798093600651
1,4,1024,shared,1.0,,0.95,530,529,527,494,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_04_novel_smiles_condz_low.csv,24450,3.1798093600651
1,5,1024,shared,1.0,,0.95,522,521,518,502,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_05_novel_smiles_condz_low.csv,24450,3.1798093600651
1,6,1024,shared,1.0,,0.95,519,518,517,505,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_06_novel_smiles_condz_low.csv,24450,3.1798093600651
1,7,1024,shared,1.0,,0.95,516,515,514,508,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_07_novel_smiles_condz_low.csv,24450,3.1798093600651
1,8,1024,shared,1.0,,0.95,541,539,535,483,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_08_novel_smiles_condz_low.csv,24450,3.1798093600651
1,9,1024,shared,1.0,,0.95,520,520,516,504,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_09_novel_smiles_condz_low.csv,24450,3.1798093600651
1,10,1024,shared,1.0,,0.95,550,548,547,474,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_10_novel_smiles_condz_low.csv,24450,3.1798093600651
1,11,1024,shared,1.0,,0.95,512,511,511,512,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_11_novel_smiles_condz_low.csv,24450,3.1798093600651
1,12,1024,shared,1.0,,0.95,536,535,535,488,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_01/run_12_novel_smiles_condz_low.csv,24450,3.1798093600651
