model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,fold,n_val,n_high_true_ge_1e4,mae_log10,rmse_log10,r2,pearson,spearman,median_abs_error_log10,p90_abs_error_log10,max_abs_error_log10
baseline_unweighted__ridge_alpha_100,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,100.0,3,1567,167,0.13548994588060342,0.17550975724938334,0.4562853040852658,0.6781658784428723,0.6241386300845522,0.10886209169184635,0.27789386922536685,0.8686739832511963
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,0,1568,179,0.13859360762782436,0.17970261845189392,0.4487720831482638,0.6752926972966826,0.6400206087025558,0.11016050890316009,0.28302085627483076,0.9628960226744812
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,1,1568,164,0.13241209477325186,0.1723278607263138,0.47645558647215247,0.6942333369511604,0.6446211583803493,0.11062366502183174,0.2731058075194212,0.8529769184203895
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,2,1567,191,0.13452804170244623,0.17514228353572078,0.5038682666277472,0.7129725814856417,0.6641847678459921,0.10975681074630028,0.2880402149685864,0.7711065784554272
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,3,1567,167,0.13998288845426105,0.1805220323037836,0.424786634332888,0.6635900874350297,0.6140259173923229,0.11615302466614352,0.28484194549467884,0.8157199073139223
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,0,1568,179,0.1385556909189546,0.17965365940098713,0.4490724006345562,0.6754648875097353,0.6402131758026802,0.1101650751974863,0.2829821963624478,0.9621352831144114
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,1,1568,164,0.13237714731059116,0.1722915894801985,0.47667595257832596,0.6943565742339155,0.6447850664289614,0.11064518035568827,0.2732373477440353,0.852948141293786
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,2,1567,191,0.13450020434330137,0.1751088666781751,0.5040575707921656,0.7130760677418986,0.6643725455351444,0.10979435934450876,0.2881115560311038,0.7715340726583895
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,3,1567,167,0.13994472038385566,0.1804755989783977,0.42508250552402094,0.6637374917224022,0.6141534228403438,0.11617318994342352,0.2846883414997749,0.8159850319323647
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,0,1568,179,0.13819989667085616,0.17919728491423564,0.45186789000117444,0.677071808671311,0.6420547963571784,0.11003985403379146,0.2825922144766023,0.9550581387887509
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,1,1568,164,0.1320601209949884,0.17195449947790162,0.4787217254876345,0.6955039445734478,0.6460071567711682,0.11065080632755153,0.274125391913734,0.8527171950661403
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,2,1567,191,0.13425282625735363,0.1747978553488277,0.5058176956878743,0.7140412074000995,0.6654889900893199,0.1101290279041871,0.28758823067139055,0.7752228240437473
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,3,1567,167,0.13959791010351905,0.1800488361763755,0.4277982556198976,0.6650916565470937,0.6154143776206583,0.1159735665844348,0.283655150235717,0.8184935418638322
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,0,1568,179,0.1360047412786431,0.17646457146640107,0.4684581724005402,0.6867882409270372,0.6525191267811745,0.10867447942782249,0.2790640739403559,0.9135880775146279
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,1,1568,164,0.1301980088385588,0.16998901640804015,0.4905703030672035,0.702270933064395,0.652984249293802,0.10645404379221324,0.2702535925718583,0.8532431316781333
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,2,1567,191,0.13279811547687415,0.17295710465557987,0.5161711029120779,0.719834567840819,0.6726255090780269,0.10721541732666484,0.28068202034920137,0.7799396003485732
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,3,1567,167,0.13758059442588363,0.17776281115410478,0.44223615443066033,0.6722821766373439,0.621486247620815,0.11508434371253973,0.2779465965069467,0.8349599133647221
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,0,1568,179,0.1323137545486311,0.17248033382985828,0.4921896341295682,0.7016113259238653,0.669352960179471,0.10587523457227688,0.2698447959062597,0.853224640632408
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,1,1568,164,0.12824356798314335,0.16764010307055965,0.5045516633275415,0.7104028842210692,0.660963471274028,0.10336265505048203,0.26538820420872616,0.871901279929058
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,2,1567,191,0.1305708494049628,0.17029687390661957,0.5309400617211896,0.7286581927334806,0.6811063320051451,0.10599842200845,0.27215404708532803,0.8488502088465806
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,3,1567,167,0.1354677405923912,0.17549321479566127,0.4563877935588917,0.6781999108141007,0.6240761544733724,0.1089711935793698,0.27782703339695225,0.8688544467045487
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,0,1568,179,0.1388599964578161,0.18137346396520926,0.4384739758548779,0.6723647934937111,0.6363512037625764,0.11026104144937854,0.28262983710004297,0.9088567589699972
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,1,1568,164,0.13429814792138162,0.17431872687280217,0.4642889221106843,0.6938000011999661,0.6438657532272778,0.1112184472301121,0.27143107115492066,0.846612139745127
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,2,1567,191,0.13480971253682228,0.1762477555226761,0.49758548191104257,0.7133809738075424,0.6649288115997173,0.10906434337510706,0.28538062359660255,0.8322826557349075
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,3,1567,167,0.14017172785890888,0.18136071656104344,0.41942947069804903,0.6652968489445804,0.613472707667449,0.11517385196544527,0.2811453577729679,0.8442707054983041
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,0,1568,179,0.13881493022074584,0.18132112726284408,0.4387979943703394,0.6725549228883353,0.6365728454941297,0.11018505284838787,0.282606587950474,0.9080832573101985
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,1,1568,164,0.1342553283940899,0.17427733321697583,0.4645433113841738,0.6939383900118565,0.6439966023201902,0.1112748392485523,0.27142649733805635,0.8465605027351666
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,2,1567,191,0.1347840810559389,0.17621493448620262,0.4977725847743235,0.7134885841916923,0.6651122106162972,0.1090286365617974,0.2854658333381159,0.8325272277000533
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,3,1567,167,0.14013275870257394,0.18131954924199356,0.4196930097935764,0.6654291083759292,0.6135873905284056,0.1150379528867651,0.28094075784496236,0.8444887967729207
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,0,1568,179,0.1383944576636155,0.18083446473619097,0.44180646305825644,0.6743258415714815,0.6383312342548507,0.10976544188764947,0.28083087530883366,0.9008467230097477
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,1,1568,164,0.13385871805464664,0.17389365495121398,0.4668983732209181,0.6952241631027904,0.645349169781748,0.11140234672192717,0.2718435425769083,0.8461232610603835
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,2,1567,191,0.1345435641253441,0.17591137898230716,0.4995014119556267,0.7144864428686262,0.6661844941992324,0.10830433209145607,0.28576999949100934,0.8349158808710024
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,3,1567,167,0.13978384828293008,0.18094187006878834,0.42210799047798775,0.666643295802467,0.6147013089227226,0.11459338618187687,0.2805958264258571,0.8465445804474445
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,0,1568,179,0.13595668924655369,0.17797190972184423,0.45933866182278815,0.6848846781012595,0.649633809290591,0.10684252821207396,0.2800146670822912,0.8564757754012091
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,1,1568,164,0.13174589796048564,0.17168270243022768,0.4803683229640724,0.7027555487652851,0.6526694600530912,0.10727086965995669,0.2697937467820728,0.8456134412524197
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,2,1567,191,0.133133538039601,0.17420177431655026,0.509182387250104,0.7202020793290982,0.6729537442291679,0.10784979690089136,0.2788114247211258,0.8557353582200156
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,3,1567,167,0.13783585729374084,0.17893926213629446,0.4348290577927302,0.6730836717592418,0.619838931123739,0.11337351447970967,0.28135780907957575,0.8598507654908163
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,0,1568,179,0.13235310138019213,0.17408188777927147,0.4827153766035096,0.7003640246404574,0.6667477869803025,0.10178439374491122,0.2744367188997926,0.8195830568290736
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,1,1568,164,0.12910724157095488,0.16917912517776723,0.49541296647801514,0.7116332902036968,0.6599546400668366,0.10353750321981381,0.26397457590999396,0.8612074778871781
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,2,1567,191,0.1310644188012406,0.1722709750436395,0.5200022362380838,0.7271182861107152,0.6800423769443638,0.10585565003545216,0.2730011047664192,0.9796782441422627
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,3,1567,167,0.13577693499938706,0.1770827738280778,0.4464954786283629,0.6783401999865899,0.6214533966611063,0.11137519419827058,0.28348025154730333,0.8890733643619138
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,0,1568,179,0.13984859242534964,0.18336858232697276,0.426052394458329,0.6679236988090457,0.6312182589792608,0.10995445213404742,0.290738438050912,0.899051079340087
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,1,1568,164,0.13593518389296924,0.17656911739019004,0.4503679761109991,0.690480069082238,0.6396959311632263,0.1112647870861081,0.27205510029918223,0.8408938051649706
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,2,1567,191,0.1360501102868894,0.17810284945839439,0.4869535037773164,0.7105639344760517,0.6624847887631162,0.10796695303473047,0.2878897681782456,0.8856328482835591
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,3,1567,167,0.14071644167313546,0.18261675151845275,0.41136000524243055,0.6635966328267409,0.6105995889597036,0.11575336727517005,0.2872215707601267,0.8592515409970929
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,0,1568,179,0.13979943443769663,0.18331443887945356,0.42639128472858034,0.668130582983757,0.6314453542469486,0.11009086488205266,0.2904708334584284,0.8983423265769317
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,1,1568,164,0.1358925900014097,0.17652676179482285,0.45063163716037924,0.6906277712142462,0.6398412109626614,0.11132120265342493,0.2721015531396861,0.8408401896504323
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,2,1567,191,0.13602109566795076,0.17806998084937228,0.4871428501994969,0.7106792969386808,0.6626216269590651,0.10804260993419135,0.28775330652840725,0.8860295664687623
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,3,1567,167,0.14067835495187594,0.18257833477880392,0.41160764135077577,0.6637265003904246,0.6107997120724454,0.11547281413807742,0.28696537422658963,0.8594390561545682
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,0,1568,179,0.13935495712023274,0.1828126629352456,0.4295271984713316,0.6700533602743322,0.6334137617346989,0.10990453909270048,0.28899113714187885,0.8917164635625867
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,1,1568,164,0.13550555977706624,0.176135005677165,0.4530672973811418,0.6919985732259061,0.6414711882129721,0.11079596529735714,0.27183348503539323,0.8403865280727043
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,2,1567,191,0.13575652145050998,0.17776738027838396,0.48888440152646695,0.7117460285514761,0.663901315849267,0.10783251545774153,0.28649170374714267,0.8898675708596491
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,3,1567,167,0.14033898175503354,0.18222677934350687,0.41387136430852234,0.664917874062095,0.6115728596508887,0.11406713818593417,0.28536659790724034,0.8612014705400144
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,0,1568,179,0.13665276708496366,0.1799282663846585,0.4473868887250878,0.6813600200489185,0.6455602341342496,0.10516500133108275,0.2829151284443864,0.8616716557041659
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,1,1568,164,0.13338735948084768,0.17390232692954852,0.46684520094119164,0.7000080821716569,0.649371903538925,0.10972003375371164,0.27073229395202886,0.8398117116470347
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,2,1567,191,0.13429993939048407,0.17612595159350475,0.4982796741979232,0.7177198103389574,0.6710435763879776,0.10628865343373661,0.2823410809304275,0.9204797929837856
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,3,1567,167,0.13852139388388438,0.18039019833431233,0.42562647609948057,0.6712397736837128,0.6166432876284843,0.11229191034287656,0.28270210615820274,0.8725085529948977
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,0,1568,179,0.13323821090281016,0.1763557160326506,0.46911375294385993,0.6974689078273658,0.6636365741867455,0.1038607697815912,0.27580411850788344,0.8280991749682576
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,1,1568,164,0.1307837171224508,0.17152941469019847,0.4812958200844504,0.7095956062117335,0.6574086475729012,0.10556833847695613,0.26583242840393123,0.8558332052989472
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,2,1567,191,0.13256549548442387,0.17473226812210912,0.5061884778806399,0.7240800483686279,0.6783529656193302,0.10614653729671408,0.27149837879252975,1.0622573628392855
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,3,1567,167,0.13668931413148794,0.17884536064307252,0.4354220687391096,0.676647637557485,0.6188289718969284,0.11155505878834315,0.28463287977097756,0.8989715566252983
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,0,1568,179,0.14162635114635339,0.18745531511374117,0.4001841861290836,0.6636156286822704,0.6214307335562356,0.11158434206650192,0.2973014135496657,0.9217269976201949
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,1,1568,164,0.1392979215083799,0.18228858592514752,0.4141836503354577,0.6844408168482107,0.63533745780506,0.11297200707686583,0.28372221020759647,0.8641710336961097
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,2,1567,191,0.13837395520126178,0.18125947057634728,0.4686062956948077,0.7119643014598307,0.6619313186244413,0.10877215768868087,0.2935864054753302,0.9106779630546447
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,3,1567,167,0.14266618421727506,0.1857962703359144,0.39068408194300164,0.6611543218394511,0.6103318849031724,0.11540231971824166,0.2919896422169394,0.8969882097972599
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,0,1568,179,0.14157746689764836,0.18740218386846147,0.400524154560851,0.6638509515495113,0.6216664386874781,0.11158033426888103,0.2971060300224637,0.9215566839403193
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,1,1568,164,0.13926131652924256,0.1822494282166784,0.4144353036346914,0.6846074434226808,0.6354936182202524,0.11290298004570376,0.284360973094534,0.8641488612646429
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,2,1567,191,0.13835480774147155,0.18123693209607755,0.4687384384387031,0.712066568418128,0.6620326144115807,0.10887411595728569,0.29360423442907846,0.9110571266038026
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,3,1567,167,0.14262740760656872,0.18575700813135368,0.3909415742863869,0.6613117894606698,0.6104179348632809,0.11545660975852368,0.2920196793714858,0.8972109588938117
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,0,1568,179,0.1411289067829485,0.18691473179498452,0.40363869353207826,0.6660254438623927,0.6240584508395671,0.1114184381869574,0.2962241970121037,0.9199366204218622
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,1,1568,164,0.13891705705808757,0.18188958819918472,0.41674534209369773,0.6861493853895578,0.6370202241735586,0.11281928879798198,0.28380359139154054,0.8639895159666384
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,2,1567,191,0.13817564769120888,0.18103145582773952,0.4699423846901112,0.7130119433581974,0.6632794554607098,0.10854915989204716,0.2923032950839514,0.9147214545574673
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,3,1567,167,0.14227395306834503,0.18540207286529273,0.3932668678197726,0.6627462635952215,0.6115912506993912,0.1158032926105319,0.29150543426550724,0.8993043823331464
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,0,1568,179,0.13866032855740362,0.18429240823772997,0.42025463643624106,0.6784122565708008,0.6379006181235356,0.10934557455896421,0.2879177519339273,0.9084833357683291
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,1,1568,164,0.13703004584080067,0.1799205238290682,0.4293051544382761,0.69504911166864,0.6449817237147019,0.11101259819259957,0.27603501451936113,0.8715809334004625
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,2,1567,191,0.13717077270290087,0.179998959407207,0.475971413178925,0.7183285221431143,0.6702234516389549,0.10788979151038625,0.2898243635787326,0.9441514211713784
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,3,1567,167,0.1404516202673525,0.1836911932712655,0.40441299794168717,0.6700884320631717,0.6164770259383503,0.11361068269001073,0.2886419400660896,0.9125084646934658
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,0,1568,179,0.1361449328651267,0.18185696543032426,0.4354761775324729,0.6957081239592301,0.6590108284967966,0.10445557052008514,0.2838169865033242,0.8763914609904564
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,1,1568,164,0.13499474127193284,0.1783019624572106,0.43952688788519645,0.7062985684027122,0.6537557862709792,0.10817216873348334,0.2745086202520823,0.9049743432025528
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,2,1567,191,0.1364938573103202,0.17994320257517932,0.47629601115048836,0.7240613854514312,0.6769171633295953,0.10859332105920849,0.28474149749128486,1.0878492075134325
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,3,1567,167,0.13907981640243855,0.18285214695747262,0.40984149750719967,0.6765627576619354,0.6187597255605833,0.11207551115389514,0.2950256526173885,0.9394009111520658
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,0,1568,179,0.13928806191359902,0.18113463739146607,0.43995180000217593,0.6743077849055551,0.6399307950011551,0.11136260910233053,0.2839779511641413,0.9100610200960633
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,1,1568,164,0.13420802078311272,0.1741460984211258,0.46534942988804906,0.6933569426220809,0.6452604688729753,0.10995559305961189,0.2695584097517202,0.8604967938714667
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,2,1567,191,0.1352817901637359,0.17647105549107941,0.49631159089761245,0.7125482453468266,0.6650545892812239,0.1081547662581075,0.2849172233384203,0.7855202343889429
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,3,1567,167,0.14107006712191886,0.18220372141698668,0.41401968560369484,0.6639109168478279,0.6149217270580404,0.1155181626909565,0.28252720870089704,0.8369517645367184
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,0,1568,179,0.1392447524906211,0.18108019839579656,0.44028838808279536,0.6744907220998411,0.6400849990270283,0.11133148991033082,0.28390263218706796,0.9091741537217093
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,1,1568,164,0.13416696394701355,0.17410351717702613,0.4656108575435791,0.6934906656325137,0.6453908105877249,0.11002248893972544,0.2695396554084926,0.86044780196662
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,2,1567,191,0.13525261715913417,0.17643480268656522,0.49651851709039896,0.7126552998739816,0.6651776365297981,0.107993987526946,0.28480821289036407,0.7856561213035054
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,3,1567,167,0.14102908041385753,0.18215529299454336,0.41433114280821215,0.6640551429054751,0.615051732154251,0.1154506853668229,0.2823082021078374,0.837200457059879
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,0,1568,179,0.13883626852053996,0.18057286031394051,0.44342031773653956,0.6761962614360624,0.6418288621448435,0.11151097112867792,0.28407427404045194,0.9009075493816776
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,1,1568,164,0.1337857730205545,0.1737081696020717,0.46803504269157303,0.6947337295552499,0.6465545882378169,0.11021757495857853,0.2696476359917833,0.8600341756726895
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,2,1567,191,0.1349743706998541,0.17609806383197094,0.4984385462885107,0.7136511457626881,0.6663262022649973,0.10742975894792028,0.2837839576519285,0.7869929873337691
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,3,1567,167,0.14064463020578236,0.1817104220777345,0.41718836287710903,0.6653786969768992,0.6160841960115508,0.11486436602402783,0.2827252633792457,0.8395506570437625
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,0,1568,179,0.13636500899541582,0.17753890137608516,0.4619663357560647,0.6864337679717917,0.6528232065555268,0.10979258083512855,0.27713916174117237,0.8519255058676776
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,1,1568,164,0.13168381843892296,0.17140387970362445,0.48205477673053765,0.7020302711382086,0.6539894557042408,0.10805300124848216,0.26686768367495695,0.8597009596236562
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,2,1567,191,0.13339905051051462,0.17413177974579602,0.5095767307221575,0.7195086277086563,0.6732953149956354,0.10569397865340635,0.28024851632629666,0.7998381737341225
