repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
4,1,1024,shared,1.0,,0.95,611,526,524,413,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_01_novel_smiles_condz_high.csv,15575,17.03157842742886
4,2,1024,shared,1.0,,0.95,608,536,535,416,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_02_novel_smiles_condz_high.csv,15575,17.03157842742886
4,3,1024,shared,1.0,,0.95,589,503,502,435,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_03_novel_smiles_condz_high.csv,15575,17.03157842742886
4,4,1024,shared,1.0,,0.95,600,531,529,424,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_04_novel_smiles_condz_high.csv,15575,17.03157842742886
4,5,1024,shared,1.0,,0.95,595,509,508,429,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_05_novel_smiles_condz_high.csv,15575,17.03157842742886
4,6,1024,shared,1.0,,0.95,607,525,523,417,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_06_novel_smiles_condz_high.csv,15575,17.03157842742886
4,7,1024,shared,1.0,,0.95,586,516,514,438,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_07_novel_smiles_condz_high.csv,15575,17.03157842742886
4,8,1024,shared,1.0,,0.95,614,524,523,410,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_08_novel_smiles_condz_high.csv,15575,17.03157842742886
4,9,1024,shared,1.0,,0.95,578,504,502,446,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_09_novel_smiles_condz_high.csv,15575,17.03157842742886
4,10,1024,shared,1.0,,0.95,628,553,551,396,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_10_novel_smiles_condz_high.csv,15575,17.03157842742886
4,11,1024,shared,1.0,,0.95,576,486,483,448,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_11_novel_smiles_condz_high.csv,15575,17.03157842742886
4,12,1024,shared,1.0,,0.95,618,546,544,406,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_04/run_12_novel_smiles_condz_high.csv,15575,17.03157842742886
