decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,repeat,all_novel_unique,fcd_all_novel_vs_original,all_novel_path,run_summary_path,model_name,model_key,cond_criterion,cond_key,num_rounds,batch_size,original_valid_unique
shared,1.0,,0.95,1,42136,2.423327505567194,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_01/fcd_summary_condz_low_repeat_01.csv,TransCVAE,TransCVAE,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,2,41849,2.4091213984384865,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/fcd_summary_condz_low_repeat_02.csv,TransCVAE,TransCVAE,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,3,42070,2.4224952417775043,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/fcd_summary_condz_low_repeat_03.csv,TransCVAE,TransCVAE,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,4,41926,2.424507431953817,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_04/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_04/fcd_summary_condz_low_repeat_04.csv,TransCVAE,TransCVAE,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,5,41991,2.4068542054799877,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/fcd_summary_condz_low_repeat_05.csv,TransCVAE,TransCVAE,condz_low,LOW,50,1024,6026
