repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
3,1,1024,shared,1.0,,0.95,1010,1002,988,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_01_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,2,1024,shared,1.0,,0.95,1015,1002,991,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_02_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,3,1024,shared,1.0,,0.95,1013,999,988,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_03_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,4,1024,shared,1.0,,0.95,1010,1006,997,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_04_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,5,1024,shared,1.0,,0.95,1010,1000,989,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_05_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,6,1024,shared,1.0,,0.95,1010,999,985,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_06_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,7,1024,shared,1.0,,0.95,1010,1002,989,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_07_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,8,1024,shared,1.0,,0.95,1014,1005,996,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_08_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,9,1024,shared,1.0,,0.95,1010,999,989,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_09_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,10,1024,shared,1.0,,0.95,1011,1004,989,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_10_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,11,1024,shared,1.0,,0.95,1012,994,979,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_11_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,12,1024,shared,1.0,,0.95,1014,1003,989,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_12_novel_smiles_condz_low.csv,42070,2.4224952417775043
3,13,1024,shared,1.0,,0.95,1016,1004,988,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_03/run_13_novel_smiles_condz_low.csv,42070,2.4224952417775043
