model,condition,weighted_predictions_available,count_ge_3e-5,count_ge_5e-5,count_ge_1e-4,count_ge_2e-4,count_ge_3e-4,note
all,not_retained_in_deduplicated_pool,True,,,,,,overall predictions complete; source pool has no condition column
