repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
5,1,1024,shared,1.0,,0.95,1014,1002,993,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_01_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,2,1024,shared,1.0,,0.95,1014,1004,987,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_02_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,3,1024,shared,1.0,,0.95,1012,1003,995,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_03_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,4,1024,shared,1.0,,0.95,1011,1002,990,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_04_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,5,1024,shared,1.0,,0.95,1011,1004,995,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_05_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,6,1024,shared,1.0,,0.95,1013,1002,989,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_06_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,7,1024,shared,1.0,,0.95,1007,996,990,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_07_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,8,1024,shared,1.0,,0.95,1015,1005,993,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_08_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,9,1024,shared,1.0,,0.95,1012,994,984,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_09_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,10,1024,shared,1.0,,0.95,1013,1008,993,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_10_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,11,1024,shared,1.0,,0.95,1007,997,989,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_11_novel_smiles_condz_low.csv,41991,2.4068542054799877
5,12,1024,shared,1.0,,0.95,1014,1006,991,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_05/run_12_novel_smiles_condz_low.csv,41991,2.4068542054799877
