run,batch_size,valid_unique,invalid_or_empty,novel_unique,output_path,all_novel_unique,fcd_all_novel_vs_original,model_name,cond_criterion
26,1024,963,7,664,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_26_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
27,1024,950,11,648,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_27_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
28,1024,955,6,649,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_28_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
29,1024,949,6,658,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_29_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
30,1024,966,4,655,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_30_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
31,1024,957,11,650,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_31_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
32,1024,965,12,649,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_32_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
33,1024,949,10,636,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_33_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
34,1024,938,3,599,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_34_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
35,1024,957,9,664,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_35_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
36,1024,940,9,634,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_36_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
37,1024,965,4,655,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_37_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
38,1024,956,7,632,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_38_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
39,1024,948,11,621,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_39_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
40,1024,954,12,650,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_40_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
41,1024,948,8,654,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_41_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
42,1024,969,6,672,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_42_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
43,1024,943,9,646,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_43_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
44,1024,964,8,662,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_44_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
45,1024,958,9,657,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_45_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
46,1024,961,5,634,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_46_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
47,1024,949,8,662,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_47_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
48,1024,970,4,649,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_48_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
49,1024,959,9,653,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_49_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
50,1024,966,5,658,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/run_50_novel_smiles_condz_low.csv,19244,0.7111232697201046,LSTM_CVAE_PSMILES,condz_low
