decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,repeat,all_novel_unique,fcd_all_novel_vs_original,all_novel_path,run_summary_path,model_name,model_key,cond_criterion,cond_key,num_rounds,batch_size,original_valid_unique
shared,1.0,,0.95,1,17968,0.7396378224005176,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/fcd_summary_condz_low_repeat_01.csv,LSTM_CVAE_PSMILES,LSTM_CVAE_PSMILES,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,2,18181,0.7130366090118443,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/fcd_summary_condz_low_repeat_02.csv,LSTM_CVAE_PSMILES,LSTM_CVAE_PSMILES,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,3,18106,0.7236270374910845,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_03/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_03/fcd_summary_condz_low_repeat_03.csv,LSTM_CVAE_PSMILES,LSTM_CVAE_PSMILES,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,4,18143,0.7412801742772892,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_04/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_04/fcd_summary_condz_low_repeat_04.csv,LSTM_CVAE_PSMILES,LSTM_CVAE_PSMILES,condz_low,LOW,50,1024,6026
shared,1.0,,0.95,5,18115,0.7403314416276139,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/all_novel_smiles_condz_low.csv,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/fcd_summary_condz_low_repeat_05.csv,LSTM_CVAE_PSMILES,LSTM_CVAE_PSMILES,condz_low,LOW,50,1024,6026
