repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
2,1,1024,shared,1.0,,0.95,587,519,517,437,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_01_novel_smiles_condz_high.csv,15672,17.048808893529007
2,2,1024,shared,1.0,,0.95,598,527,525,426,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_02_novel_smiles_condz_high.csv,15672,17.048808893529007
2,3,1024,shared,1.0,,0.95,572,510,508,452,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_03_novel_smiles_condz_high.csv,15672,17.048808893529007
2,4,1024,shared,1.0,,0.95,568,497,496,456,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_04_novel_smiles_condz_high.csv,15672,17.048808893529007
2,5,1024,shared,1.0,,0.95,584,511,511,440,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_05_novel_smiles_condz_high.csv,15672,17.048808893529007
2,6,1024,shared,1.0,,0.95,617,519,518,407,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_06_novel_smiles_condz_high.csv,15672,17.048808893529007
2,7,1024,shared,1.0,,0.95,587,507,506,437,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_07_novel_smiles_condz_high.csv,15672,17.048808893529007
2,8,1024,shared,1.0,,0.95,602,521,520,422,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_08_novel_smiles_condz_high.csv,15672,17.048808893529007
2,9,1024,shared,1.0,,0.95,605,540,538,419,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_09_novel_smiles_condz_high.csv,15672,17.048808893529007
2,10,1024,shared,1.0,,0.95,615,537,535,409,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_high/repeat_02/run_10_novel_smiles_condz_high.csv,15672,17.048808893529007
