repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
5,1,1024,shared,1.0,,0.95,1021,971,656,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_01_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,2,1024,shared,1.0,,0.95,1022,978,645,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_02_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,3,1024,shared,1.0,,0.95,1023,968,674,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_03_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,4,1024,shared,1.0,,0.95,1022,985,657,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_04_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,5,1024,shared,1.0,,0.95,1021,968,657,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_05_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,6,1024,shared,1.0,,0.95,1022,968,664,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_06_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,7,1024,shared,1.0,,0.95,1022,961,642,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_07_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,8,1024,shared,1.0,,0.95,1023,966,662,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_08_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,9,1024,shared,1.0,,0.95,1023,965,659,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_09_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,10,1024,shared,1.0,,0.95,1022,966,650,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_10_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,11,1024,shared,1.0,,0.95,1022,961,668,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_11_novel_smiles_condz_low.csv,19955,0.6770316470157454
5,12,1024,shared,1.0,,0.95,1024,975,676,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/repeat_05/run_12_novel_smiles_condz_low.csv,19955,0.6770316470157454
