repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
1,1,1024,shared,1.0,,0.95,1022,953,626,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_01_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,2,1024,shared,1.0,,0.95,1017,947,598,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_02_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,3,1024,shared,1.0,,0.95,1020,954,628,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_03_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,4,1024,shared,1.0,,0.95,1023,965,624,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_04_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,5,1024,shared,1.0,,0.95,1017,952,617,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_05_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,6,1024,shared,1.0,,0.95,1022,957,656,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_06_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,7,1024,shared,1.0,,0.95,1019,952,620,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_07_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,8,1024,shared,1.0,,0.95,1019,962,624,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_08_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,9,1024,shared,1.0,,0.95,1017,944,625,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_09_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,10,1024,shared,1.0,,0.95,1023,961,634,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_10_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,11,1024,shared,1.0,,0.95,1015,954,645,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_11_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,12,1024,shared,1.0,,0.95,1021,953,638,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_12_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,13,1024,shared,1.0,,0.95,1016,967,641,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_13_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,14,1024,shared,1.0,,0.95,1020,972,670,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_14_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,15,1024,shared,1.0,,0.95,1021,966,643,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_15_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,16,1024,shared,1.0,,0.95,1018,948,640,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_16_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,17,1024,shared,1.0,,0.95,1017,946,614,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_17_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,18,1024,shared,1.0,,0.95,1020,953,621,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_18_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,19,1024,shared,1.0,,0.95,1021,944,637,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_19_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,20,1024,shared,1.0,,0.95,1021,956,623,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_20_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,21,1024,shared,1.0,,0.95,1022,960,646,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_21_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,22,1024,shared,1.0,,0.95,1021,960,612,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_22_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,23,1024,shared,1.0,,0.95,1017,949,622,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_23_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,24,1024,shared,1.0,,0.95,1019,952,627,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_24_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,25,1024,shared,1.0,,0.95,1017,944,619,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_25_novel_smiles_condz_low.csv,17968,0.7396378224005176
1,26,1024,shared,1.0,,0.95,1020,967,642,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_01/run_26_novel_smiles_condz_low.csv,17968,0.7396378224005176
