repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
5,1,1024,shared,1.0,,0.95,1019,210,90,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_01_novel_smiles_condz_low.csv,150,3.391881055355558
5,2,1024,shared,1.0,,0.95,1023,192,78,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_02_novel_smiles_condz_low.csv,150,3.391881055355558
5,3,1024,shared,1.0,,0.95,1021,185,73,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_03_novel_smiles_condz_low.csv,150,3.391881055355558
5,4,1024,shared,1.0,,0.95,1021,196,85,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_04_novel_smiles_condz_low.csv,150,3.391881055355558
5,5,1024,shared,1.0,,0.95,1023,188,75,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_05_novel_smiles_condz_low.csv,150,3.391881055355558
5,6,1024,shared,1.0,,0.95,1018,187,73,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_06_novel_smiles_condz_low.csv,150,3.391881055355558
5,7,1024,shared,1.0,,0.95,1023,193,75,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_07_novel_smiles_condz_low.csv,150,3.391881055355558
5,8,1024,shared,1.0,,0.95,1021,196,83,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_08_novel_smiles_condz_low.csv,150,3.391881055355558
5,9,1024,shared,1.0,,0.95,1021,179,67,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_09_novel_smiles_condz_low.csv,150,3.391881055355558
5,10,1024,shared,1.0,,0.95,1023,182,71,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_10_novel_smiles_condz_low.csv,150,3.391881055355558
5,11,1024,shared,1.0,,0.95,1024,184,78,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_11_novel_smiles_condz_low.csv,150,3.391881055355558
5,12,1024,shared,1.0,,0.95,1022,191,80,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_12_novel_smiles_condz_low.csv,150,3.391881055355558
5,13,1024,shared,1.0,,0.95,1021,187,72,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_13_novel_smiles_condz_low.csv,150,3.391881055355558
5,14,1024,shared,1.0,,0.95,1023,187,77,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_14_novel_smiles_condz_low.csv,150,3.391881055355558
5,15,1024,shared,1.0,,0.95,1022,190,78,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_15_novel_smiles_condz_low.csv,150,3.391881055355558
5,16,1024,shared,1.0,,0.95,1020,189,75,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_16_novel_smiles_condz_low.csv,150,3.391881055355558
5,17,1024,shared,1.0,,0.95,1019,188,78,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_17_novel_smiles_condz_low.csv,150,3.391881055355558
5,18,1024,shared,1.0,,0.95,1020,190,77,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/repeat_05/run_18_novel_smiles_condz_low.csv,150,3.391881055355558
