run,batch_size,valid_unique,invalid_or_empty,novel_unique,output_path,all_novel_unique,fcd_all_novel_vs_original,model_name,cond_criterion
29,1024,979,2,680,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_29_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
30,1024,962,2,676,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_30_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
31,1024,981,2,684,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_31_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
32,1024,967,5,647,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_32_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
33,1024,969,4,672,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_33_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
34,1024,974,3,668,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_34_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
35,1024,984,0,664,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_35_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
36,1024,973,2,691,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_36_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
37,1024,978,0,698,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_37_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
38,1024,990,1,696,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_38_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
39,1024,975,1,693,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_39_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
40,1024,971,3,704,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_40_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
41,1024,968,2,691,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_41_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
42,1024,968,5,651,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_42_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
43,1024,969,2,691,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_43_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
44,1024,983,1,671,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_44_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
45,1024,962,6,665,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_45_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
46,1024,979,3,678,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_46_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
47,1024,967,1,661,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_47_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
48,1024,968,7,688,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_48_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
49,1024,978,3,650,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_49_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
50,1024,973,3,694,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE/condz_low/run_50_novel_smiles_condz_low.csv,21085,0.6532501965818724,LSTM_CVAE,condz_low
