repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
1,1,1024,shared,1.0,,0.95,1024,7,0,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_01_novel_smiles_condz_high.csv,9,23.109925286000475
1,2,1024,shared,1.0,,0.95,1024,9,3,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_02_novel_smiles_condz_high.csv,9,23.109925286000475
1,3,1024,shared,1.0,,0.95,1024,8,1,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_03_novel_smiles_condz_high.csv,9,23.109925286000475
1,4,1024,shared,1.0,,0.95,1023,8,1,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_04_novel_smiles_condz_high.csv,9,23.109925286000475
1,5,1024,shared,1.0,,0.95,1024,8,2,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_05_novel_smiles_condz_high.csv,9,23.109925286000475
1,6,1024,shared,1.0,,0.95,1024,9,2,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_06_novel_smiles_condz_high.csv,9,23.109925286000475
1,7,1024,shared,1.0,,0.95,1024,8,1,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_07_novel_smiles_condz_high.csv,9,23.109925286000475
1,8,1024,shared,1.0,,0.95,1024,8,2,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_08_novel_smiles_condz_high.csv,9,23.109925286000475
1,9,1024,shared,1.0,,0.95,1024,9,2,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_09_novel_smiles_condz_high.csv,9,23.109925286000475
1,10,1024,shared,1.0,,0.95,1024,8,1,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_high/repeat_01/run_10_novel_smiles_condz_high.csv,9,23.109925286000475
