repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
4,1,1024,shared,1.0,,0.95,534,532,531,490,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_01_novel_smiles_condz_low.csv,24317,3.181461744335735
4,2,1024,shared,1.0,,0.95,515,515,515,509,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_02_novel_smiles_condz_low.csv,24317,3.181461744335735
4,3,1024,shared,1.0,,0.95,519,516,514,505,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_03_novel_smiles_condz_low.csv,24317,3.181461744335735
4,4,1024,shared,1.0,,0.95,528,527,525,496,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_04_novel_smiles_condz_low.csv,24317,3.181461744335735
4,5,1024,shared,1.0,,0.95,513,513,510,511,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_05_novel_smiles_condz_low.csv,24317,3.181461744335735
4,6,1024,shared,1.0,,0.95,540,538,538,484,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_06_novel_smiles_condz_low.csv,24317,3.181461744335735
4,7,1024,shared,1.0,,0.95,503,502,500,521,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_07_novel_smiles_condz_low.csv,24317,3.181461744335735
4,8,1024,shared,1.0,,0.95,511,509,506,513,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_08_novel_smiles_condz_low.csv,24317,3.181461744335735
4,9,1024,shared,1.0,,0.95,542,540,536,482,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_09_novel_smiles_condz_low.csv,24317,3.181461744335735
4,10,1024,shared,1.0,,0.95,503,502,501,521,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_10_novel_smiles_condz_low.csv,24317,3.181461744335735
4,11,1024,shared,1.0,,0.95,539,536,534,485,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_11_novel_smiles_condz_low.csv,24317,3.181461744335735
4,12,1024,shared,1.0,,0.95,509,506,504,515,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_12_novel_smiles_condz_low.csv,24317,3.181461744335735
4,13,1024,shared,1.0,,0.95,546,546,546,478,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_13_novel_smiles_condz_low.csv,24317,3.181461744335735
4,14,1024,shared,1.0,,0.95,526,525,523,498,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_14_novel_smiles_condz_low.csv,24317,3.181461744335735
4,15,1024,shared,1.0,,0.95,508,505,499,516,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_04/run_15_novel_smiles_condz_low.csv,24317,3.181461744335735
