repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
2,1,1024,shared,1.0,,0.95,531,529,527,493,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_01_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,2,1024,shared,1.0,,0.95,525,525,522,499,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_02_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,3,1024,shared,1.0,,0.95,547,546,541,477,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_03_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,4,1024,shared,1.0,,0.95,502,501,499,522,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_04_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,5,1024,shared,1.0,,0.95,531,528,528,493,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_05_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,6,1024,shared,1.0,,0.95,529,529,529,495,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_06_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,7,1024,shared,1.0,,0.95,512,512,508,512,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_07_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,8,1024,shared,1.0,,0.95,523,520,520,501,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_08_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,9,1024,shared,1.0,,0.95,533,532,530,491,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_09_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,10,1024,shared,1.0,,0.95,519,518,517,505,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_10_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,11,1024,shared,1.0,,0.95,522,521,520,502,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_11_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,12,1024,shared,1.0,,0.95,511,510,509,513,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_12_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,13,1024,shared,1.0,,0.95,538,537,535,486,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_13_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,14,1024,shared,1.0,,0.95,529,529,528,495,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_14_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,15,1024,shared,1.0,,0.95,526,526,524,498,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_15_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,16,1024,shared,1.0,,0.95,512,511,510,512,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_16_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,17,1024,shared,1.0,,0.95,515,515,514,509,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_17_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,18,1024,shared,1.0,,0.95,508,505,503,516,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_18_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,19,1024,shared,1.0,,0.95,489,489,487,535,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_19_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,20,1024,shared,1.0,,0.95,497,495,494,527,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_20_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,21,1024,shared,1.0,,0.95,539,537,535,485,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_21_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,22,1024,shared,1.0,,0.95,539,537,535,485,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_22_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,23,1024,shared,1.0,,0.95,530,528,525,494,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_23_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,24,1024,shared,1.0,,0.95,541,540,539,483,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_24_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,25,1024,shared,1.0,,0.95,513,513,509,511,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_25_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,26,1024,shared,1.0,,0.95,540,536,534,484,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_26_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,27,1024,shared,1.0,,0.95,552,549,545,472,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_27_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,28,1024,shared,1.0,,0.95,505,505,502,519,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_28_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,29,1024,shared,1.0,,0.95,522,521,519,502,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_29_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,30,1024,shared,1.0,,0.95,520,520,520,504,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_30_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,31,1024,shared,1.0,,0.95,522,521,520,502,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_31_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,32,1024,shared,1.0,,0.95,532,530,530,492,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_32_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,33,1024,shared,1.0,,0.95,536,535,534,488,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_33_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,34,1024,shared,1.0,,0.95,553,552,551,471,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_34_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,35,1024,shared,1.0,,0.95,500,499,497,524,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_35_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,36,1024,shared,1.0,,0.95,521,519,518,503,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_36_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,37,1024,shared,1.0,,0.95,522,521,521,502,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_37_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,38,1024,shared,1.0,,0.95,518,517,513,506,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_38_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,39,1024,shared,1.0,,0.95,523,522,522,501,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_39_novel_smiles_condz_low.csv,24358,3.1532859838232383
2,40,1024,shared,1.0,,0.95,500,498,495,524,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE_PSMILES/condz_low/repeat_02/run_40_novel_smiles_condz_low.csv,24358,3.1532859838232383
