repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
2,1,1024,shared,1.0,,0.95,1014,1004,995,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_01_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,2,1024,shared,1.0,,0.95,1009,994,984,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_02_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,3,1024,shared,1.0,,0.95,1007,999,987,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_03_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,4,1024,shared,1.0,,0.95,1010,1000,990,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_04_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,5,1024,shared,1.0,,0.95,1011,1001,992,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_05_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,6,1024,shared,1.0,,0.95,1008,1000,990,16,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_06_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,7,1024,shared,1.0,,0.95,1013,1006,996,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_07_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,8,1024,shared,1.0,,0.95,1010,997,991,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_08_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,9,1024,shared,1.0,,0.95,1013,1002,985,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_09_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,10,1024,shared,1.0,,0.95,1004,998,989,20,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_10_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,11,1024,shared,1.0,,0.95,1010,1001,987,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_11_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,12,1024,shared,1.0,,0.95,1016,1008,997,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_12_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,13,1024,shared,1.0,,0.95,1012,1002,995,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_13_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,14,1024,shared,1.0,,0.95,1011,1001,992,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_14_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,15,1024,shared,1.0,,0.95,1011,1005,985,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_15_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,16,1024,shared,1.0,,0.95,1010,1007,995,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_16_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,17,1024,shared,1.0,,0.95,1015,997,983,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_17_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,18,1024,shared,1.0,,0.95,1011,999,991,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_18_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,19,1024,shared,1.0,,0.95,1017,1005,994,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_19_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,20,1024,shared,1.0,,0.95,1016,1001,990,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_20_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,21,1024,shared,1.0,,0.95,1013,1002,990,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_21_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,22,1024,shared,1.0,,0.95,1014,996,985,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_22_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,23,1024,shared,1.0,,0.95,1010,1003,989,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_23_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,24,1024,shared,1.0,,0.95,1014,1006,994,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_24_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,25,1024,shared,1.0,,0.95,1014,1001,994,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_25_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,26,1024,shared,1.0,,0.95,1007,999,989,17,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_26_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,27,1024,shared,1.0,,0.95,1012,1001,985,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_27_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,28,1024,shared,1.0,,0.95,1012,998,987,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_28_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,29,1024,shared,1.0,,0.95,1012,1006,1001,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_29_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,30,1024,shared,1.0,,0.95,1011,1000,992,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_30_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,31,1024,shared,1.0,,0.95,1006,1003,996,18,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_31_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,32,1024,shared,1.0,,0.95,1012,1001,992,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_32_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,33,1024,shared,1.0,,0.95,1014,1007,991,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_33_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,34,1024,shared,1.0,,0.95,1016,1007,990,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_34_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,35,1024,shared,1.0,,0.95,1008,1003,990,16,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_35_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,36,1024,shared,1.0,,0.95,1013,1006,1001,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_36_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,37,1024,shared,1.0,,0.95,1009,997,984,15,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_37_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,38,1024,shared,1.0,,0.95,1014,1006,996,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_38_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,39,1024,shared,1.0,,0.95,1013,1001,987,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_39_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,40,1024,shared,1.0,,0.95,1012,1002,989,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_40_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,41,1024,shared,1.0,,0.95,1011,995,985,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_41_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,42,1024,shared,1.0,,0.95,1012,1003,993,12,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_42_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,43,1024,shared,1.0,,0.95,1014,1001,988,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_43_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,44,1024,shared,1.0,,0.95,1015,1001,981,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_44_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,45,1024,shared,1.0,,0.95,1010,1006,994,14,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_45_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,46,1024,shared,1.0,,0.95,1014,1005,999,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_46_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,47,1024,shared,1.0,,0.95,1014,1005,994,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_47_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,48,1024,shared,1.0,,0.95,1015,1004,990,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_48_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,49,1024,shared,1.0,,0.95,1011,1001,993,13,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_49_novel_smiles_condz_low.csv,41849,2.4091213984384865
2,50,1024,shared,1.0,,0.95,1017,1008,994,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/TransCVAE/condz_low/repeat_02/run_50_novel_smiles_condz_low.csv,41849,2.4091213984384865
