run,batch_size,valid_unique,invalid_or_empty,novel_unique,output_path,all_novel_unique,fcd_all_novel_vs_original,model_name,cond_criterion
27,1024,187,810,138,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_27_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
28,1024,178,811,116,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_28_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
29,1024,188,810,130,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_29_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
30,1024,189,807,132,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_30_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
31,1024,171,821,120,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_31_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
32,1024,181,818,119,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_32_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
33,1024,182,826,126,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_33_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
34,1024,187,801,121,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_34_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
35,1024,194,803,133,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_35_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
36,1024,173,825,113,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_36_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
37,1024,194,810,140,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_37_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
38,1024,183,813,120,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_38_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
39,1024,187,803,125,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_39_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
40,1024,181,824,124,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_40_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
41,1024,210,782,142,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_41_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
42,1024,195,798,143,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_42_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
43,1024,175,821,123,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_43_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
44,1024,197,807,144,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_44_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
45,1024,180,807,110,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_45_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
46,1024,194,800,131,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_46_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
47,1024,191,808,127,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_47_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
48,1024,196,807,135,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_48_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
49,1024,182,809,126,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_49_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
50,1024,193,802,134,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/run_50_novel_smiles_condz_low.csv,3511,2.409808414219974,Encoder_Only_PSMILES,condz_low
