run,batch_size,valid_unique,invalid_or_empty,novel_unique,output_path,all_novel_unique,fcd_all_novel_vs_original,model_name,cond_criterion
30,1024,391,253,378,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_30_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
31,1024,401,246,387,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_31_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
32,1024,394,243,384,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_32_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
33,1024,418,209,406,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_33_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
34,1024,423,236,405,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_34_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
35,1024,413,262,397,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_35_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
36,1024,393,250,377,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_36_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
37,1024,414,228,402,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_37_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
38,1024,404,221,391,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_38_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
39,1024,426,220,412,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_39_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
40,1024,398,255,387,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_40_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
41,1024,393,215,380,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_41_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
42,1024,410,219,396,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_42_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
43,1024,395,245,377,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_43_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
44,1024,400,222,388,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_44_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
45,1024,417,240,404,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_45_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
46,1024,409,225,398,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_46_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
47,1024,414,223,400,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_47_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
48,1024,439,225,424,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_48_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
49,1024,421,247,407,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_49_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
50,1024,401,274,383,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only/condz_low/run_50_novel_smiles_condz_low.csv,13654,7.425148101782618,Encoder_Only,condz_low
