repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
2,1,1024,shared,1.0,,0.95,1019,941,643,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_01_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,2,1024,shared,1.0,,0.95,1014,951,628,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_02_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,3,1024,shared,1.0,,0.95,1019,944,616,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_03_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,4,1024,shared,1.0,,0.95,1020,946,639,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_04_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,5,1024,shared,1.0,,0.95,1018,935,634,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_05_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,6,1024,shared,1.0,,0.95,1023,970,658,1,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_06_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,7,1024,shared,1.0,,0.95,1016,941,641,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_07_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,8,1024,shared,1.0,,0.95,1014,961,653,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_08_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,9,1024,shared,1.0,,0.95,1019,958,654,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_09_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,10,1024,shared,1.0,,0.95,1019,960,646,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_10_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,11,1024,shared,1.0,,0.95,1019,967,645,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_11_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,12,1024,shared,1.0,,0.95,1014,958,634,10,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_12_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,13,1024,shared,1.0,,0.95,1019,953,623,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_13_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,14,1024,shared,1.0,,0.95,1017,945,614,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_14_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,15,1024,shared,1.0,,0.95,1021,956,642,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_15_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,16,1024,shared,1.0,,0.95,1021,938,630,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_16_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,17,1024,shared,1.0,,0.95,1019,958,642,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_17_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,18,1024,shared,1.0,,0.95,1018,963,643,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_18_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,19,1024,shared,1.0,,0.95,1015,950,638,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_19_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,20,1024,shared,1.0,,0.95,1020,956,656,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_20_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,21,1024,shared,1.0,,0.95,1019,937,624,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_21_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,22,1024,shared,1.0,,0.95,1019,959,619,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_22_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,23,1024,shared,1.0,,0.95,1018,958,649,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_23_novel_smiles_condz_low.csv,18181,0.7130366090118443
2,24,1024,shared,1.0,,0.95,1021,960,631,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_02/run_24_novel_smiles_condz_low.csv,18181,0.7130366090118443
