repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
4,1,1024,shared,1.0,,0.95,1024,98,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_01_novel_smiles_condz_low.csv,49,7.769918472449042
4,2,1024,shared,1.0,,0.95,1024,96,33,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_02_novel_smiles_condz_low.csv,49,7.769918472449042
4,3,1024,shared,1.0,,0.95,1024,105,39,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_03_novel_smiles_condz_low.csv,49,7.769918472449042
4,4,1024,shared,1.0,,0.95,1024,103,35,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_04_novel_smiles_condz_low.csv,49,7.769918472449042
4,5,1024,shared,1.0,,0.95,1024,104,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_05_novel_smiles_condz_low.csv,49,7.769918472449042
4,6,1024,shared,1.0,,0.95,1024,99,36,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_06_novel_smiles_condz_low.csv,49,7.769918472449042
4,7,1024,shared,1.0,,0.95,1024,98,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_07_novel_smiles_condz_low.csv,49,7.769918472449042
4,8,1024,shared,1.0,,0.95,1024,97,33,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_08_novel_smiles_condz_low.csv,49,7.769918472449042
4,9,1024,shared,1.0,,0.95,1024,97,31,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_09_novel_smiles_condz_low.csv,49,7.769918472449042
4,10,1024,shared,1.0,,0.95,1024,95,30,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_10_novel_smiles_condz_low.csv,49,7.769918472449042
4,11,1024,shared,1.0,,0.95,1024,105,40,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_11_novel_smiles_condz_low.csv,49,7.769918472449042
4,12,1024,shared,1.0,,0.95,1024,102,39,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_12_novel_smiles_condz_low.csv,49,7.769918472449042
4,13,1024,shared,1.0,,0.95,1024,103,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_13_novel_smiles_condz_low.csv,49,7.769918472449042
4,14,1024,shared,1.0,,0.95,1024,102,37,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_14_novel_smiles_condz_low.csv,49,7.769918472449042
4,15,1024,shared,1.0,,0.95,1024,97,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_15_novel_smiles_condz_low.csv,49,7.769918472449042
4,16,1024,shared,1.0,,0.95,1024,98,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_16_novel_smiles_condz_low.csv,49,7.769918472449042
4,17,1024,shared,1.0,,0.95,1024,101,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_17_novel_smiles_condz_low.csv,49,7.769918472449042
4,18,1024,shared,1.0,,0.95,1024,101,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_18_novel_smiles_condz_low.csv,49,7.769918472449042
4,19,1024,shared,1.0,,0.95,1024,104,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_19_novel_smiles_condz_low.csv,49,7.769918472449042
4,20,1024,shared,1.0,,0.95,1024,100,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_20_novel_smiles_condz_low.csv,49,7.769918472449042
4,21,1024,shared,1.0,,0.95,1024,94,32,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_21_novel_smiles_condz_low.csv,49,7.769918472449042
4,22,1024,shared,1.0,,0.95,1024,99,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_22_novel_smiles_condz_low.csv,49,7.769918472449042
4,23,1024,shared,1.0,,0.95,1024,97,33,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_23_novel_smiles_condz_low.csv,49,7.769918472449042
4,24,1024,shared,1.0,,0.95,1024,95,33,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_24_novel_smiles_condz_low.csv,49,7.769918472449042
4,25,1024,shared,1.0,,0.95,1024,102,35,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_25_novel_smiles_condz_low.csv,49,7.769918472449042
4,26,1024,shared,1.0,,0.95,1024,103,36,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_26_novel_smiles_condz_low.csv,49,7.769918472449042
4,27,1024,shared,1.0,,0.95,1024,92,31,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_27_novel_smiles_condz_low.csv,49,7.769918472449042
4,28,1024,shared,1.0,,0.95,1024,102,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_28_novel_smiles_condz_low.csv,49,7.769918472449042
4,29,1024,shared,1.0,,0.95,1024,101,35,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_29_novel_smiles_condz_low.csv,49,7.769918472449042
4,30,1024,shared,1.0,,0.95,1024,100,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_30_novel_smiles_condz_low.csv,49,7.769918472449042
4,31,1024,shared,1.0,,0.95,1024,100,35,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_31_novel_smiles_condz_low.csv,49,7.769918472449042
4,32,1024,shared,1.0,,0.95,1024,105,37,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_32_novel_smiles_condz_low.csv,49,7.769918472449042
4,33,1024,shared,1.0,,0.95,1024,102,35,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_33_novel_smiles_condz_low.csv,49,7.769918472449042
4,34,1024,shared,1.0,,0.95,1024,101,38,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_34_novel_smiles_condz_low.csv,49,7.769918472449042
4,35,1024,shared,1.0,,0.95,1024,98,32,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_35_novel_smiles_condz_low.csv,49,7.769918472449042
4,36,1024,shared,1.0,,0.95,1024,96,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_36_novel_smiles_condz_low.csv,49,7.769918472449042
4,37,1024,shared,1.0,,0.95,1024,96,32,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_37_novel_smiles_condz_low.csv,49,7.769918472449042
4,38,1024,shared,1.0,,0.95,1024,101,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_38_novel_smiles_condz_low.csv,49,7.769918472449042
4,39,1024,shared,1.0,,0.95,1024,99,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_39_novel_smiles_condz_low.csv,49,7.769918472449042
4,40,1024,shared,1.0,,0.95,1024,97,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_40_novel_smiles_condz_low.csv,49,7.769918472449042
4,41,1024,shared,1.0,,0.95,1024,107,39,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_41_novel_smiles_condz_low.csv,49,7.769918472449042
4,42,1024,shared,1.0,,0.95,1024,97,33,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_42_novel_smiles_condz_low.csv,49,7.769918472449042
4,43,1024,shared,1.0,,0.95,1024,100,34,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_43_novel_smiles_condz_low.csv,49,7.769918472449042
4,44,1024,shared,1.0,,0.95,1024,106,37,0,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/Encoder_Only_PSMILES/condz_low/repeat_04/run_44_novel_smiles_condz_low.csv,49,7.769918472449042
