repeat,run,batch_size,decode_policy_mode,decode_temperature,decode_top_k,decode_top_p,valid,valid_unique,valid_unique_novel,invalid_or_empty,output_path,all_novel_unique,fcd_all_novel_vs_original
5,1,1024,shared,1.0,,0.95,1020,962,660,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_01_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,2,1024,shared,1.0,,0.95,1016,951,624,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_02_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,3,1024,shared,1.0,,0.95,1021,958,655,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_03_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,4,1024,shared,1.0,,0.95,1017,955,635,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_04_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,5,1024,shared,1.0,,0.95,1020,961,671,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_05_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,6,1024,shared,1.0,,0.95,1020,948,604,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_06_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,7,1024,shared,1.0,,0.95,1018,955,645,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_07_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,8,1024,shared,1.0,,0.95,1017,962,645,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_08_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,9,1024,shared,1.0,,0.95,1015,952,642,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_09_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,10,1024,shared,1.0,,0.95,1019,942,599,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_10_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,11,1024,shared,1.0,,0.95,1018,958,619,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_11_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,12,1024,shared,1.0,,0.95,1020,968,629,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_12_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,13,1024,shared,1.0,,0.95,1022,950,638,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_13_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,14,1024,shared,1.0,,0.95,1022,956,654,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_14_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,15,1024,shared,1.0,,0.95,1018,949,634,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_15_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,16,1024,shared,1.0,,0.95,1022,968,638,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_16_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,17,1024,shared,1.0,,0.95,1020,960,662,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_17_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,18,1024,shared,1.0,,0.95,1022,973,640,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_18_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,19,1024,shared,1.0,,0.95,1019,948,621,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_19_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,20,1024,shared,1.0,,0.95,1013,958,652,11,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_20_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,21,1024,shared,1.0,,0.95,1018,960,625,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_21_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,22,1024,shared,1.0,,0.95,1016,949,622,8,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_22_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,23,1024,shared,1.0,,0.95,1017,946,650,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_23_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,24,1024,shared,1.0,,0.95,1017,954,646,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_24_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,25,1024,shared,1.0,,0.95,1017,939,613,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_25_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,26,1024,shared,1.0,,0.95,1021,949,605,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_26_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,27,1024,shared,1.0,,0.95,1019,961,643,5,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_27_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,28,1024,shared,1.0,,0.95,1015,951,646,9,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_28_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,29,1024,shared,1.0,,0.95,1020,959,640,4,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_29_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,30,1024,shared,1.0,,0.95,1018,953,640,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_30_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,31,1024,shared,1.0,,0.95,1021,960,608,3,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_31_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,32,1024,shared,1.0,,0.95,1017,958,634,7,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_32_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,33,1024,shared,1.0,,0.95,1018,969,633,6,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_33_novel_smiles_condz_low.csv,18115,0.7403314416276139
5,34,1024,shared,1.0,,0.95,1022,947,632,2,/home/kiket/Desktop/test/MY_PAPER_RELATED/MODELS/FCD_runs/LSTM_CVAE_PSMILES/condz_low/repeat_05/run_34_novel_smiles_condz_low.csv,18115,0.7403314416276139
